date,person,plot,climate,treatment,subplot,position,species,species_full,ID,x_coord,y_coord,rosette_spring_2020,rosette_autmn_2020,area_spring_2020,area_autumn_2020,number_leafs_spring_2020,number_leafs_02.-03.06.2020,number_rosettes_spring_2020,number_flowers_12.-20.05.2020,number_flowers_02/03.06.2020,number_flowers_18.08.2020,number_flowers_5./6.11.2020,seedling_spring_2020,Comments 2020,seedling_autumn_2020,seedling_spring_2018,seedling_autumn_2018,rosette_2019,area_spring_2019,xleaf_spring_2019,number_flowers_spring_2019,number_flowers_July_2019,seedling_spring_2019,seedling_autumn_19,comments,number_flowers_autumn_2019,number_flowers_aug_2019, rosette_2018,area_spring_2018,area_cm2_august18,max_leaf_length_cm,xleaf_spring_2018,leaf_number_august_2018,flowers_1st_harvest,flowers_2nd_harvest,comments
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,26,42,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,21,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,26.5,44,,,,,,,,,,,,,,,,,,,,,,21,,,,,1*0.5,0.5,,,,,3,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,15.5,33,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,21,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,14.5,40.5,,,,,,,,,,,,,,,,,0.5x1,0.5,,,,21,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,1603,29,6,10*10,,100,,,,,15,,,,,,1,,,6x5,30,,5,,,4,,,,7*8,56,,,,,8,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,1800,25,16,4*4,,16,,,,,6,,,,,,,,,4x3,12,,1,,,,maybe same as 1603,,,4.5*2,9,,,,,4,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,15.5,36,2*2,,4,,,,,,,,,,,,,,2x3,6,,,,1,,,,,5*5,25,25,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,15,17,,,,,38,,2,,,,,4,,,,10,,,20,,1,1,,2 rosettes,,,,,,23.5,3,3,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,13,18,,,,,19,,3,,,2,,,,,,10,,,10,,1,1,,1 rosette,,,,,,21,3,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,22.5,14.5,,,,,,,,,,,,,,,,10,,,5,,,1,,1 rosette,,,,,,23,3,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,32,38.5,,,,,38,,3,,,1,,,,,,10,,,12,,,1,,1 rosette,,,,,,21,2,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,28,43,,,,,,,,,,,,,,,,10,,,,,,1,,,,,,,,19,2,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,19,34,,,,,23,,2,2,,,,,,,,10,,,6,,,1,,1 rosette,,,,,,20.5,2,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,19.5,31,,,,,4,,1,,,,,,ein Blatt abgefressen,,,10,,,7,,,1,,1 rosette,,,,,,29.5,4,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,15,36,,,,,10,,1,1,,,,,,,,10,,,8,,,1,,1 rosette,,,,,,16,3,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,2.5,35,,,,,18,,2,,,,,,,,,10,,,20,2,,1,,2 rosettes,,,,,,27.5,3,2,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,11,45,,,,,13,,1,,,,,,,,,10,,,12,,1,1,,2 rosettes,,,,,,25,3,0,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,24,15,,,,,5,,,,,,,,,,,1,,,4,,,,1,,,,,,,27.5,3,3,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,36.5,39,,,,,5,,,,,,,,,,,1,,,5,,,,,,,,,,,20,2,2,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,28,41,,,,,10,,,,,,,,,,,1,,,5,,,,,,,,,,,23.5,3,3,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,15,35,,,,,3,,,,,,,,,,,1,,,8,,,,,,,,,,,32,3,3,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,10,17,,,,,,,,,,,,,,,20,,,,,,,2,1,,,,4*4.5,18,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,37,37,,,,,,,,,,,,,,,20,,,,,,,2,,,,,5.5*4,22,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,32,36,,,,,,,,,,,,,,,20,,,,,,,2,,,,,5*4.5,22.5,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,16,32,,,,,,,,,,,,,,,20,,,,,,,2,,,,,6*6,36,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,3,43,,,,,,,,,,,,,,,20,,,,,,,2,,,,,4*4.5,18,,,,,0,0,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,1,bottom left,Dia_car,Dianthus_carth,,36.5,10,6*5,,30,,,,,,,3,4,7,,,,,5x4,20,,,1,1,,,34,34,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,1,bottom left,Dia_car,Dianthus_carth,,50,28,6*5,,30,,,,,,,4,,,,,,,4x4,16,,,9,,,,31,29,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,10,36,,,,,,,,,,,,,,,,,,,8,,,,,1 rosette,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,1,bottom left,Dia_car,Dianthus_carth,,8,27,4*3,,12,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,22.5,19,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.08.2020,Martin,10_2,ambient,insect_pathogen,1,bottom left,Dia_car,Dianthus_carth,,10,14,1*2,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Bro_ere,Bromus_erectus,1749,4,0,5*4.5,,22.5,,,,,5,,,,1,,4,,1,4x4,16,,1,,1,5,,,,2*1,2,,,,,2,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Bro_ere,Bromus_erectus,1600,4,37,5*5.5,,27.5,,,,,21,,,,,,,,1,3x3,9,,7,,,,,,,0.5*0.5,0.25,,,,,1,0,
06.11.2018,Martin,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,4,,6,,,,,,,28,,,,,,,,,,NA,NA,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tra_ori,Tragopogon_orientalis,,12,44,,,,,7,,,,,,,,,,,1,,,4,,,,1,,,,,,,25.5,5,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tra_ori,Tragopogon_orientalis,,6,45,,,,,9,,,,,,,,macht eine Knospe,,,1,,,6,,,,,,,,,,,29,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tra_ori,Tragopogon_orientalis,,12,38,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,22,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,48,31,,,,,,,,,,,,,,,,,,,,,,2,,,,,4*5,20,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,39,43,,,,,,,,,,,,,,,,,,,,,,2,,,,,5*6.5,32.5,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,38.5,17.5,,,,,,,,,,,,,,,,,,,,,,2,,,,,4*3,12,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,21,30,,,,,,,,,,,,,,,,,,,,,,2,,,,,4*4,16,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,16,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,7*7,49,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,13.5,7,,,,,,,,,,,,,,,,,,,,,,2,,,,,3*3,9,,,,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,27,8,,,,,,,,,,,,,,,,,,,,,,2,,,,,5*5,25,,,,,0,0,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,43,13,,,,,26,,3,,,,,4,,,,,,,18,,,7,,3 rosettes,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,18,26,,,,,,,,,,,,,,,,,,,6,,,7,,1 rosette,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,21,18,,,,,10,,2,,,,,,,,,,,,8,,,7,,2 rosettes,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,40,46,,,,,21,,3,,,,,,,,,,,,13,,,7,,1 rosette,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,37,35.5,,,,,,,,,,,,,,,,,1x1,1,,,,28,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,2,center,Dia_car,Dianthus_carth,,35,39,3*3.5,,10.5,,,,,,,,9,2,,1,,,2x1,2,,,,,4,,1,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,36,49,,,,,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,36,43,,,,,14,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,33,42,,,,,15,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,4,10,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,26,18,,,,,10,,1,,,,,,wahrscheinlich der von (18/26),,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Dia_car,Dianthus_carth,,26,11,3*2.5,,7.5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,2,center,Dia_car,Dianthus_carth,,33.5,9,1.5*1,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2018,Martin,10_2,ambient,insect_pathogen,3,top right,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,6,,3,,,,,,3,11,,,,,,,,,,NA,NA,
06.11.2018,Martin,10_2,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,NA,NA,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,8.5,38,,,,,16,,,1,,1,2,,Macht eine Blüte,,,1,,,10,,,,1,,,,,,,35,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,0,31,,,,,5,,,,,,,,,,,1,,,6,,,,,,,,,,,24.5,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,23.5,15.5,,,,,3,,,,,,,,plus ein totes Blatt,,,1,,,3,,,,,,,,,,,28.5,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,3,35.5,,,,,11,,,,,,,,,,,1,,,6,,,,,,,,,,,35.5,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,14.5,29,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,29,3,,0,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,NA,NA,only seddlings counted
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,13,20,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,13.5,15.5,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,3,top right,Bro_ere,Bromus_erectus,2160,22,46,6*4,,24,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.11.2019,Martin,10_2,ambient,insect_pathogen,3,top right,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
04.11.2019,Martin,10_2,ambient,insect_pathogen,3,top right,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
15.05.2018,Georg,10_2,ambient,insect_pathogen,4,bottom right,Bro_ere,Bromus_erectus,1712,47,0,5*5,,25,,,,,18,,,,,,3,,,5x3,15,,5,,,3,,,,5.5*6,33,,,,,6,0,
15.05.2018,Georg,10_2,ambient,insect_pathogen,4,bottom right,Bro_ere,Bromus_erectus,,39,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5*3.5,5.25,,,,,0,0,im 5. subplot war kein weiteres neues Individuum --> nichts eingetragen!
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,47,31,,,,,,,,,,,,,,,,,1x1,,,,,12,2,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,6,33,,,,,18,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,13,43,,,,,6,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Dia_car,Dianthus_carth,,26,41,5*5,,25,,,,,,,,,,,,,,2x2,4,,,,,1,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,29,40,,,,,7,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Dia_car,Dianthus_carth,,44,46,,,,,,,,,,,,,,,,,4x3,12,,,,,,,16,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,12,39,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Dia_car,Dianthus_carth,,44,16,,,,,,,,,,1,,,,,,,5x3,15,,,4,,,,19,8,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
19.05.2019,Ami_Martin,10_2,ambient,insect_pathogen,4,bottom right,Dia_car,Dianthus_carth,,47,6,,,,,,,,,,,,,,,,,6x4,24,,,5,,,,21,12,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,insect_pathogen,4,bottom right,Bro_ere,Bromus_erectus,2157,14,12,2*1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2020,Martin_Simon,10_2,ambient,insect_pathogen,4,bottom right,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,22.5,29,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,15,44,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Bro_ere,Bromus_erectus,1670,29,22,7*4,,28,,,,,8,,,,1,,1,,1,3x3,9,,4,,1,6,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Bro_ere,Bromus_erectus,,28.5,25.5,,,,,,,,,,,,,,,,1,,,,,,1,,maybe same as 1670,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Bro_ere,Bromus_erectus,,34,29,,,,,,,,,,,,,,,,1,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,7,17,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,4*3,12,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,38,4.5,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,6*5,30,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,42,14,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,4*2,8,,,,,0,0,ACHTUNG: Subplot 4 und 5 haben teilweise unterschiedliche Positionen
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,49,21.5,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,4*3,12,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,7,43,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,5*4,20,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,19,41,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,1*2,2,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,41,33,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,5*5,25,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,41,43,,,,,,,,,,,,,,,3,1,,,,,,3,,,,,2*2,4,,,,,0,0,
19.05.2019,Martin,10_2,ambient,pathogen,1,bottom left,Dia_car,Dianthus_carth,,50,7,3.5*5,,,,,,,,,29,,19,,,,,5x4,20,,,34,,14,,69,51,,,,,,,,,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,2.5,38,,,,,,,,,,,,,,,,,,,,,,3,,,,,5*3,15,,,,,5,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,19,35,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Bro_ere,Bromus_erectus,1705,24.5,18,1*1,,1,,,,,1,,,,,,4,,4,1x1,1,,,,,3,,,,2*1,2,,,,,2,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Bro_ere,Bromus_erectus,,21,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
06.11.2018,Martin,10_2,ambient,pathogen,2,center,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,NA,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,708,21,64,,,,,,,,,,,,,,,,1,,,,,,2,1,,,,,,,25,5,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,726,23,6,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,NA,NA,,NA,0,unvollständig
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,2,40.5,,,,,16,,,,,,,,plus 1 fast komplett abgefressen,,,1,,,9,,,2,,,,,,,,26.5,3,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,48,13,,,,,8,,,,,,,,,,,1,,,4,,,2,,,,,,,,25,3,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,30,9,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,30,3,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,7,15.5,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,25,3,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,35,32,,,,,5,,,,,,,,,,,1,,,3,,,2,,,,,,,,22,6,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tri_pra,Trifolium_pratense,,16.5,14.5,,,,,,,,,,,,,,,,1,,,,,,2,,,,,7*8,56,,,,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tri_pra,Trifolium_pratense,,22,15,,,,,,,,,,,,,,,,1,,,,,,2,,,,,5*3,15,,,,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tri_pra,Trifolium_pratense,,34.5,1.5,,,,,,,,,,,,,,,,1,,,,,,2,,,,,3*3,9,,,,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tri_pra,Trifolium_pratense,,9,32,,,,,,,,,,,,,,,,1,,,,,,2,,,,,4*4,16,,,,,,0,
15.05.2018,Martin,10_2,ambient,pathogen,2,center,Tri_pra,Trifolium_pratense,,14,40,,,,,,,,,,,,,,,,1,,,,,,2,,,,,5*4,20,,,,,,0,
19.05.2019,Ami_Martin,10_2,ambient,pathogen,2,center,Bro_ere,Bromus_erectus,1988,25,24,1*0.5,,0.5,,,,,,,,,,,,,,1x1,1,,1,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,40,30,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,48,16,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,pathogen,2,center,Bro_ere,Bromus_erectus,2495,28,18.5,0.5*0.5,,0.25,,,,,1,,,,,gehört vielleicht zu anderen mit Blüte,,,,,,,,,,,,,,,,,,,,,,
20.05.2020,Martin_Simon,10_2,ambient,pathogen,2,center,Bro_ere,Bromus_erectus,2522,5,31,3*2,,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.11.2019,Martin,10_2,ambient,pathogen,2,center,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,43,29,,,,,,,,,,,,,,,,,,,,,,3,,,,,2*3,6,,,,,0,0,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,37.5,29.5,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,3,,,,,0.5*0.5,0.25,,,,,9,0,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,44,14,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,39,26,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,12,20,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,3,,,,,2*2,4,,,,,4,0,
15.05.2018,Martin,10_2,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,12,20.5,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,??? looked like additional one
