date,person,plot,treatment,climate,transect,subplot,position,species,species_full,ID,x_coord,y_coord,new_bro20,rosette_spring_2020,area_spring_2020,number_leafs_spring_2020,number_rosettes,number_flowers_may_2020_before,number_flowers_02.-09.06.2020,number_flowers_oct_2020,seedling_spring_2020,seedling_autumn_2020,comments20,seedling_spring_2018,seedling_autumn_2018,seedling_spring_2019,seedling_autumn_2019,rosette_spring_2018,area_spring_2018,area_autumn_2018,rosette_spring_2019,area_spring_2019,number_flowers_spring_2019_after,number_flowers_spring_2019_before,number_flowers_fall_2019_after,leaf_length_spring_2018,leaf_length_autumn_2018,xleaf_spring_2018,xleaf_autumn_2018,xleaf_spring_2019,pla_xrosette_spring19,number_flowers_spring_2018_before,number_flowers_spring_2018_after,number_flowers_autumn_2018,flower_size,comments
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2099,40,3,1,1*1,1,,,,,,1,2,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2520,37,11,1,1*1,1,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2172,17,3,1,1*1,1,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2219,4,8,1,1*1,1,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2729,31,6,1,2*2,4,,,,1,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2241,34,40,1,4*5,20,,,,9,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2519,27,32,1,2*2,4,,,,4,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2561,0,34,1,6*6,36,,,,10,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2435,10,46,1,7*4,28,,,,8,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,6,07.07.1950,Bro_ere,Bromus_erectus,2186,44,50,1,7*6,42,,,,12,,1,,,,,,9,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2363,33,20,1,3*3,9,,,,4,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2131,26,15,1,3*4,12,,,,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2121,24,21,1,1*2,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2488,27,2,1,1*2,2,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2795,5,18,1,4*4,16,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Bro_ere,Bromus_erectus,2896,4,31,1,2*2,4,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1114,11.5,5.5,0,4*4,16,,,12,5,,1,3,,,2,,,,,,2*2,4,0,1,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1080,2.5,2,0,3*4,12,,,14,5,,1,,,,2,,,,,,2*2,4,0,3,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1113,50,36,0,2*2,4,,,3,1,,1,,,,2,,,,,,8*7,56,1,16,,,,,,,,,,,,
18.04.2018,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1073,31,25,0,6*6,36,,,8,3.5,,1,,3 nomal + 1 halb,NA,2,,,2*2,4,,4x4,16,2,6,,NA,,NA,,,,2,1,,NA,1 1/2
18.04.2018,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1062,45,13,0,5*6,30,,,18,3,,1,,2 normal + 2 halb,NA,2,,,2*2,4,,4x4,16,8,14,,NA,,NA,,,,3,1,,NA,1 x 1/3
18.04.2018,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1063,42,8,0,4*4,16,,,5,1.5,,1,,,NA,2,,,2*1,2,,3.5x3,10.5,2,7,,NA,,NA,,,,1,0,,NA,
18.04.2018,Lotte,6_1,grazing,future,7,1,0 - 0.50,Bro_ere,Bromus_erectus,1123,29,17,0,4*4,16,,,4,1,,1,,,NA,2,,,2*1,2,,2.5x3,7.5,1,3,,NA,,NA,,,,2,0,,NA,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,1642,13,50,0,6*5,30,,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,2118,50,24,0,5*5,25,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,2945,31,35,0,0.5*1,0.5,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,2946,29,31,0,0.5*1,0.5,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,2948,42,44,0,2*1,2,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,2947,42,50,0,2*2,4,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.2018,Martin,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,1105,34,17,0,7*8,56,,,21,5,,,2,,NA,2,1,,4*4,56,,8x8,64,4,0,,NA,,NA,,,,1,2,,NA,vergessen zu zŠhlen bei Termin 1?
18.04.2018,Martin,6_1,grazing,future,7,2,03.03.1950,Bro_ere,Bromus_erectus,1100,16,21,0,7*6,42,,,12,9.5,,,8 normal + 3 halb,,NA,2,1,,3*4,12,,6x5,30,2,0,,NA,,NA,,,,2,0,,NA,1 abgeknickt (exclusive)
18.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Bro_ere,Bromus_erectus,1165,48,34,0,6*7,42,,,10,4,,3,,,1,1,4,,7*5,35,,6x6.5,39,0,10,,NA,,NA,,,,7,0,,NA,
18.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Bro_ere,Bromus_erectus,,4,22,0,,,,,,,,3,,,1,1,4,,1*1,1,,NA,,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Bro_ere,Bromus_erectus,1159,4,15,0,,,,,,,,3,,,1,1,4,,1*1,1,,2.5x3,7.5,1,1,,NA,,NA,,,,0,0,,NA,
18.04.2019,Julia_Martin,6_1,grazing,future,7,3,06.06.1950,Bro_ere,Bromus_erectus,1146,0,10,0,,,,,,,,3,,,,1,4,,,,,1*2,2,1,1,,,,,,,,,,,,
18.04.2018,Martin,6_1,grazing,future,7,4,8.50 - 9,Bro_ere,Bromus_erectus,1160,40,29,0,4*5,20,,,8,2,,3,1,,NA,NA,7,1,4*4,16,,4.5x5,22.5,3,11,,NA,,NA,,,,1,1,,NA,
18.04.2018,Martin,6_1,grazing,future,7,4,8.50 - 9,Bro_ere,Bromus_erectus,136,0,44,0,6*6,36,,,21,4,,3,,2 normal + 4 halb,NA,NA,7,1,4*3,12,,5x5,25,,,,NA,,NA,,,,1,1,,NA,
06.04.2020,Lotte,6_1,grazing,future,7,4,8.50 - 9,Bro_ere,Bromus_erectus,2595,28,0,,6*7,42,,,19,6,,,,came from outside,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Bro_ere,Bromus_erectus,2107,6,31,1,3*3,9,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Bro_ere,Bromus_erectus,2942,36,24,1,4*4,16,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Bro_ere,Bromus_erectus,2943,6,44,1,1*1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Bro_ere,Bromus_erectus,2944,50,28,1,2*2,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,6,7.50 - 8,Bro_ere,Bromus_erectus,2961,20,5,1,5*7,35,,,16,3,,2,1,2 normal + 2 halb,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,6,7.50 - 8,Bro_ere,Bromus_erectus,2962,21,30,1,7*8,56,,,28,10.5,,2,,10 normal + 1 halb,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,6,7.50 - 8,Bro_ere,Bromus_erectus,,41,33,1,1*0.5,0.5,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,7,4.50 - 5,Bro_ere,Bromus_erectus,2956,24,19,1,1*1,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,7,4.50 - 5,Bro_ere,Bromus_erectus,2957,27,18,1,2.5*3,7.5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,7,4.50 - 5,Bro_ere,Bromus_erectus,2958,41,9,1,7*7,49,,,10,2.5,,,,2 normal + 1 halb,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,7,4.50 - 5,Bro_ere,Bromus_erectus,2959,35,22,1,2*2,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,7,4.50 - 5,Bro_ere,Bromus_erectus,2960,19,26,1,1*0.5,0.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2950,18,15,1,2*2,4,,,1,,,2,1,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2951,30,15,1,4*4,16,,,5,4,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2949,34,28,1,6*5,30,,,6,0.5,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2952,28,26,1,1*1,1,,,2,2,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2953,30,35,1,4*4,16,,,4,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2954,47,5,1,5*5,25,,,4,0.5,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_1,grazing,future,7,8,3.50 - 4,Bro_ere,Bromus_erectus,2955,35,0,1,8*7,56,,,15,3,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_3,mowing,future,8,1,0 - 0.50,Bro_ere,Bromus_erectus,2088,18,16,0,1.5*2,3,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Bro_ere,Bromus_erectus,1158,37.5,43.5,0,15*10,150,,,,8,,4,,,NA,2,3,6,12*9,108,,12x11,132,3,4,,NA,,NA,,,,9,9,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Bro_ere,Bromus_erectus,1175,5,12,0,5*5,25,,,,8,,4,,,NA,2,3,6,4*5,20,,6x5.5,33,6,7,,NA,,NA,,,,3,3,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Bro_ere,Bromus_erectus,1169,34.5,3,0,8*6,56,,,,5,,4,,,NA,2,3,6,6*3,18,,6x9,54,1.5,20,,NA,,NA,,,,3,3,,NA,excl 1 abgeknickt
18.04.2019,Julia_Martin,6_3,mowing,future,8,1,0 - 0.50,Bro_ere,Bromus_erectus,1177,23,34,0,6*5,30,,,,5,,4,,,,2,3,6,,,,6*4.5,27,8,8,,,,,,,,,,,,
06.04.2020,Lotte,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,2901,7,31,0,0.5*1,0.5,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,
06.04.2020,Lotte,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,2968,34,39,0,1*1,1,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,
18.04.2018,Martin,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1164,27,3,0,6*5,30,,,,8,,2,1,,NA,4,6,3,6*4,56,,4x5,20,3,7,,NA,,NA,,,,2,2,,NA,1 x 1/2
18.04.2018,Martin,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1184,26.6,50,0,10*9,90,,,,21,,2,,,NA,4,6,3,8*6,48,,7x9,63,10,13,,NA,,NA,,,,7,7,,NA,
18.04.2018,Martin,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1187,16,25,0,7*5,35,,,,8,,2,,,NA,4,6,3,7*6,42,,7x5,35,10,11,,NA,,NA,,,,7,7,,NA,
18.04.2018,Martin,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1179,4.5,16,0,5*5,25,,,,7,,2,,,NA,4,6,3,4*5,20,,5x5,25,10,10,,NA,,NA,,,,0,0,,NA,
18.04.2019,Lotte,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1156,18,3,0,4*4,16,,,,6,,2,,,,4,6,3,,,,3*2,6,4,6,,,,,,,,,,,,
18.04.2019,Lotte,6_3,mowing,future,8,2,03.03.1950,Bro_ere,Bromus_erectus,1138,2,5,0,3*2,6,,,,4,,2,,,,4,6,3,,,,1.5*1.5,2.25,1,2,,,,,,,,,,,,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,,50,24,0,,,,,,,,3,,,NA,2,1,5,13*15,195,,NA,,,,,NA,,NA,,,,6,6,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1163,44,5,0,7*8,56,,,,18,,3,2,,NA,2,1,5,8*5,40,,5x5,25,2,3,,NA,,NA,,,,6,6,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1166,28.5,10,0,7*6,48,,,,4,,3,,,NA,2,1,5,5*6,30,,4x5,20,2,2,,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1176,46,35.5,0,7*8,56,,,,1,,3,,,NA,2,1,5,4*4,16,,5x5,25,0,0,,NA,,NA,,,,3,3,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1210,39,31,0,4*4,16,,,,1,,3,,,NA,2,1,5,3*3,9,,3x3,9,0,0,,NA,,NA,,,,2,2,,NA,
18.04.2019,Lotte_julia,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1171,26,27,0,8*9,72,,,,21,,3,,,,2,1,5,,,,7*7,49,13,14,,,,,,,,,,,,
18.04.2019,Lotte_julia,6_3,mowing,future,8,3,06.06.1950,Bro_ere,Bromus_erectus,1211,34,24,0,2*1,2,,,,,,3,,,,2,1,5,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2978,0,27,1,6*6,36,,,,15,,4,4,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2979,24,0,1,8*7,56,,,,24,,4,,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2980,50,0,1,4*5,20,,,,14,,4,,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2974,10,29,1,5*5,25,,,,15,,4,,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2975,20,33,1,4*4,16,,,,14,,4,,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,4,09.09.1950,Bro_ere,Bromus_erectus,2976,14,34,1,2*2,4,,,,2,,4,,,,,,12,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,5,01.01.1950,Bro_ere,Bromus_erectus,2964,14,27,1,6*9,54,,,,11,,3,,,,,,3,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,5,01.01.1950,Bro_ere,Bromus_erectus,2965,36,45,1,8*8,64,,,,16,,3,,,,,,3,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,6,7.50 - 8,Bro_ere,Bromus_erectus,2971,14,8,1,10*10,100,,,,24,,4,,,,,,5,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,6,7.50 - 8,Bro_ere,Bromus_erectus,2972,26,50,1,6*7,42,,,,15,,4,,,,,,5,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,6,7.50 - 8,Bro_ere,Bromus_erectus,2973,50,50,1,8*8,64,,,,30,,4,,,,,,5,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,7,02.02.1950,Bro_ere,Bromus_erectus,2966,13,20,1,5*5,25,,,,1,,4,1,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,7,02.02.1950,Bro_ere,Bromus_erectus,2967,50,46,1,7*7,49,,,,10,,4,,,,,,2,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,8,05.05.1950,Bro_ere,Bromus_erectus,2969,33,15,1,4*4,16,,,,1,,3,2,,,,,1,,,,,,,,,,,,,,,,,,,
16.04.2020,Lotte,6_3,mowing,future,8,8,05.05.1950,Bro_ere,Bromus_erectus,2970,33,29,1,0.5*0.5,0.25,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,
19.04.2018,Lotte,7_2,mowing,future,10,1,0 - 0.50,Bro_ere,Bromus_erectus,253,44,60,0,7*7,49,,,,8,,3,9,,NA,3,3,2,9*6,54,,9.5*4,38,1,1,,NA,,NA,,,,8,8,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,1,0 - 0.50,Bro_ere,Bromus_erectus,254,61,41,0,8*9,72,,,,21,,3,,,NA,3,3,2,9*8,72,,9*10,90,17,17,,NA,,NA,,,,20,20,,NA,
07.04.2020,Martin,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,2102,30,8,0,4*4,16,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,2585,51,3,0,7*6,42,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,comes from outside,
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,209,-18.5,26,0,4*4,16,,,,5,,1,,,NA,1,2,4,5*6,30,,5*5,25,9,9,,NA,,NA,,,,10,10,,NA,
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,238,30,58,0,6*6,36,,,,7,,1,,,NA,1,2,4,5*10,50,,5*4.5,22.5,1,3,,NA,,NA,,,,20,20,,NA,waren_letztes_Jahr_ggf_2_Indiv_ein_anderes_nah_daneben_ggf_outlier?
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,1241,43,42,0,9*10,90,,,,17,,1,,,NA,1,2,4,10*9,90,,9*11,99,10,9,,NA,,NA,,,,13,13,,NA,3_flowers_of_them_broken
23.04.2019,Lotte,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,1242,33,13,0,5*5,25,,,,9,,1,,,,1,,4,,,,6*5,30,4,6,,,,,,,,,,,,
23.04.2019,Lotte,7_2,mowing,future,10,2,03.03.1950,Bro_ere,Bromus_erectus,1243,4,33,0,6*7,42,,,,15,,1,,,,1,,4,,,,4*4,16,5,5,,,,,,,,,,,,
05.11.2018,Martin,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,,,,0,,,,,,,,3,,,NA,3,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,2557,4.5,22,0,1.5*1.5,2.25,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,2586,11,16,0,1*0.5,0.5,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,2890,3,14,0,1*1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,2891,40,21,0,2*1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
27.05.2019,Julia_Christian,7_2,mowing,future,10,3,06.06.1950,Bro_ere,Bromus_erectus,2035,31,50,0,4*3,12,,,,2,,3,,,,3,,2,,,,2*2,4,1,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,4,09.09.1950,Bro_ere,Bromus_erectus,2582,12,32,0,2*3,6,,,,1,,1,,,,,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,4,09.09.1950,Bro_ere,Bromus_erectus,2589,7,36,0,2*3,6,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,4,09.09.1950,Bro_ere,Bromus_erectus,2588,32,32,0,7*6,42,,,,4,,1,,,,,,2,,,,,,,,,,,,,,,,,,,in huge ach shrub
07.04.2020,Martin,7_2,mowing,future,10,4,09.09.1950,Bro_ere,Bromus_erectus,2096,37,39,0,3*3,9,,,,5,,1,,,,,,2,,,,,,,,,,,,,,,,,,,
27.05.2019,Lotte_julia,7_2,mowing,future,10,4,09.09.1950,Bro_ere,Bromus_erectus,2033,10,17,0,6*5,30,,,,8,,1,1,Erdhügel,,,,,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,5,07.07.1950,Bro_ere,Bromus_erectus,,,,1,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,6,04.04.1950,Bro_ere,Bromus_erectus,2554,13,50,1,6*6,36,,,,7,,1,1,,,,,4,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,6,04.04.1950,Bro_ere,Bromus_erectus,2581,35,11,1,3*2,6,,,,2,,1,,,,,,4,,,,,,,,,,,,,,,,,,,
07.04.2020,Martin,7_2,mowing,future,10,6,04.04.1950,Bro_ere,Bromus_erectus,,-7,26,1,6*7,42,,,,3,,1,,,,,,4,,,,,,,,,,,,,,,,,,,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Bro_ere,Bromus_erectus,1194,26,40,0,5*4,20,,,,2,,1,,,NA,NA,3,1,5*4,20,,2*3,6,,,,NA,,NA,,,,2,2,,2,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Bro_ere,Bromus_erectus,1208,18,20,0,4*4,16,,,,2,,1,,,NA,NA,3,1,5*3,18,,3*3,9,1,1,,NA,,NA,,,,2,2,,2,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Bro_ere,Bromus_erectus,1198,35,20,0,5*5,25,,,,1,,1,,,NA,NA,3,1,4.5*3.5,15.75,,5*4,20,,,,NA,,NA,,,,2,2,,2,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Bro_ere,Bromus_erectus,1209,36,40,0,1*1,1,,,,,,1,,,NA,NA,3,1,2*1,2,,1*1,1,1,1,,NA,,NA,,,,0,0,,0,
19.04.2018,Martin,7_2,mowing,future,10,8,05.05.1950,Bro_ere,Bromus_erectus,1213,44,13,0,4*6,24,,,,4,,2,,,NA,NA,,,5*4,20,,6*5,30,4,5,,NA,,NA,,,,3,3,,NA,
19.04.2018,Martin,7_2,mowing,future,10,8,05.05.1950,Bro_ere,Bromus_erectus,1181,22,24.5,0,5*6,30,,,,1,,2,,,NA,NA,,,3*3,9,,5*4,20,,,,NA,,NA,,,,2,2,,NA,
23.04.2019,Lotte_julia,7_2,mowing,future,10,8,05.05.1950,Bro_ere,Bromus_erectus,1206,43,20,0,3*4,12,,,,2,,2,,,,NA,,,,,,3*3,9,,,,,,,,,,,,,,
05.11.2018,Martin,7_3,grazing,future,9,1,0 - 0.50,Bro_ere,Bromus_erectus,NA,NA,NA,0,,,,,,,,2,,,NA,2,6,1,,,,NA,,,,,,,,,,,,,,,
23.04.2019,Julia_Martin,7_3,grazing,future,9,1,0 - 0.50,Bro_ere,Bromus_erectus,1167,10,49,0,5*8,40,,,8,,,2,,,,2,6,1,,,,6*6,36,2,15,,,,,,,,,,,,
07.04.2020,Martin,7_3,grazing,future,9,2,03.03.1950,Bro_ere,Bromus_erectus,2364,42,47.5,0,1*1,1,,,0,,,6,,,,,,2,,,,,,,,,,,,,,,,,,,Seedling?
